record_id,product_name,product_type,price_usd,price_raw,price_note,commission_type,commission_pct,commission_flat_usd,commission_raw,net_earnings_per_sale_usd,earnings_per_cart_visitor,cart_conversion_pct,cancellation_rate_pct,vendor,online_since_raw,online_since_iso,product_age_days,payment_method,promotion_status,has_sales_page_link,has_affiliate_support_link,sales_page_url,affiliate_support_url,digistore24_product_url,description,category,derived_niche,source_page,parse_flags
82,Diabetes Offer: Berberine Supplement,Supplements - health,84.38,$84.38,exact,percent,60.00,UNKNOWN,60.00%,43.34,UNKNOWN,6.00,11.68,simpleketo,10/16/20,2020-10-16,2138,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,1,
83,Alpha Drive 24,Supplements - health,144.20,$144.20,exact,percent,70.00,UNKNOWN,70.00%,133.80,UNKNOWN,6.00,15.45,alphadrive24,3/21/24,2024-03-21,886,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,1,
84,Norwegian course for beginners based on a story (Nils),Member area and video courses,186.55,$186.55,exact,percent,30.00,UNKNOWN,30.00%,76.04,UNKNOWN,5.00,3.74,Skapago,12/16/22,2022-12-16,1347,UNKNOWN,Request promotion,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,1,
85,CelluCare,Supplements - health,158.98,$158.98,exact,percent,64.00,UNKNOWN,64.00%,127.05,UNKNOWN,5.00,10.87,skyhighperformers,6/26/24,2024-06-26,789,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,1,
86,ProstaPure 24,Supplements - health,143.36,$143.36,exact,percent,75.00,UNKNOWN,75.00%,133.65,UNKNOWN,5.00,15.22,alphadrive24,5/21/24,2024-05-21,825,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,1,
87,Herbs for Health- Only Herbal Remedies Offer! (Brand New),E-books,22.40,$22.40,exact,percent,75.00,UNKNOWN,75.00%,12.34,UNKNOWN,4.00,3.16,homeprepper,10/24/22,2022-10-24,1400,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,1,
88,Lost Frontier Handbook,Book (printed),49.71,$49.71,exact,percent,75.00,UNKNOWN,75.00%,25.59,UNKNOWN,3.00,1.50,frontbook,4/6/21,2021-04-06,1966,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,1,
89,The Doctor's Book Of Survival Home Remedies,Book (printed),42.41,$42.41,exact,percent,75.00,UNKNOWN,75.00%,21.03,UNKNOWN,3.00,3.74,docsrem,11/2/22,2022-11-02,1391,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,survival-preparedness,1,
90,EchoXen,Supplements - health,244.66,$244.66,exact,percent,70.00,UNKNOWN,70.00%,106.93,UNKNOWN,3.00,9.57,RM7866,6/30/25,2025-06-30,420,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,1,
91,Thyrafemme Balance - New Japanese-Inspired Thyroid Offer,Supplements - health,147.79,$147.79,exact,percent,65.00,UNKNOWN,65.00%,134.22,UNKNOWN,3.00,11.79,thyrafemme,9/22/25,2025-09-22,336,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,1,
92,Idrotherapy *GET PAID ON REBILLS EACH MONTH*,Deliverable,119.98,$119.98,exact,percent,75.00,UNKNOWN,75.00%,97.20,UNKNOWN,2.00,1.97,koshea76,8/15/25,2025-08-15,374,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,1,
93,FemiPro,Supplements - health,247.16,$247.16,exact,percent,65.00,UNKNOWN,65.00%,68.81,UNKNOWN,1.00,13.24,FemiPro,8/27/24,2024-08-27,727,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,1,
94,Advanced Prostate Formula,Supplements - health,58.44,$58.44,exact,percent,60.00,UNKNOWN,60.00%,35.06,UNKNOWN,UNKNOWN,UNKNOWN,soundview,4/10/25,2025-04-10,501,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,1,
95,Make My Plan – The Ultimate AI Goal Planner Template,Downloads,51.48,$51.48,exact,percent,75.00,UNKNOWN,75.00%,38.61,UNKNOWN,UNKNOWN,UNKNOWN,praneet_brar,5/21/25,2025-05-21,460,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,survival-preparedness,1,
96,"The Healed Soul ""MANIFEST YOUR DESTINY"" - BRAND NEW",E-books,38.99,$38.99,exact,percent,70.00,UNKNOWN,70.00%,27.29,UNKNOWN,UNKNOWN,UNKNOWN,TheHealedSoul,2/21/24,2024-02-21,915,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,spirituality-manifest,1,
97,The No-Regret Decision System™,Downloads,12.12,$12.12,exact,percent,60.00,UNKNOWN,60.00%,11.25,UNKNOWN,UNKNOWN,UNKNOWN,fkcproject,3/7/26,2026-03-07,170,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,1,
98,Keravita Pro,Supplements - health,80.72,$80.72,exact,percent,65.00,UNKNOWN,65.00%,52.47,UNKNOWN,UNKNOWN,UNKNOWN,KeravitaPro,5/27/24,2024-05-27,819,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,1,
99,EGroupware - Online Collaboration Software,Downloads,291.31,$291.31,exact,percent,20.00,UNKNOWN,20.00%,58.26,UNKNOWN,UNKNOWN,UNKNOWN,egroupware,9/4/15,2015-09-04,4007,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,1,
100,Solución renal,E-books,54.99,$54.99,exact,percent,75.00,UNKNOWN,75.00%,41.24,UNKNOWN,UNKNOWN,UNKNOWN,Kidneycoach,4/17/23,2023-04-17,1225,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,1,
101,9 Ways to build an Online Business,E-books,21.05,$21.05,exact,percent,50.00,UNKNOWN,50.00%,10.53,UNKNOWN,UNKNOWN,UNKNOWN,HeikoBoos,3/11/24,2024-03-11,896,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,2,
102,Your Gateway to the Crypto World – Cryptocurrency Secrets!,Downloads,46.77,$46.77,exact,percent,50.00,UNKNOWN,50.00%,23.39,UNKNOWN,UNKNOWN,UNKNOWN,HeikoBoos,11/3/24,2024-11-03,659,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,forex-crypto-trading,2,
103,ChatGPT-Expertise-PLR,Downloads,20.94,$20.94,exact,percent,50.00,UNKNOWN,50.00%,10.47,UNKNOWN,UNKNOWN,UNKNOWN,HeikoBoos,10/13/24,2024-10-13,680,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,2,
104,Instagram Marketing Mastery – The Ultimate PLR Bundle!,Downloads,24.57,$24.57,exact,percent,50.00,UNKNOWN,50.00%,12.28,UNKNOWN,UNKNOWN,UNKNOWN,HeikoBoos,11/3/24,2024-11-03,659,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,2,
105,Build Your Email List,E-books,31.59,$31.59,exact,percent,50.00,UNKNOWN,50.00%,15.79,UNKNOWN,UNKNOWN,UNKNOWN,HeikoBoos,3/6/24,2024-03-06,901,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,2,
106,Best Manifestation – The Best Manifestation Offer You’ll Eve,Audio book (download),44.46,$44.46,exact,percent,65.00,UNKNOWN,65.00%,28.90,UNKNOWN,UNKNOWN,UNKNOWN,Winarrow,7/22/21,2021-07-22,1859,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,spirituality-manifest,2,
107,No. 1 Email Marketing Profit Package on Digistore24,Downloads,57.33,$57.33,exact,percent,50.00,UNKNOWN,50.00%,28.66,UNKNOWN,UNKNOWN,UNKNOWN,HeikoBoos,10/27/24,2024-10-27,666,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,2,
108,Affiliate Marketing School Video Course,Downloads,80.72,$80.72,exact,percent,50.00,UNKNOWN,50.00%,40.36,UNKNOWN,UNKNOWN,UNKNOWN,HeikoBoos,10/27/24,2024-10-27,666,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,2,
109,Make Money with PLR,Downloads,32.64,$32.64,exact,percent,50.00,UNKNOWN,50.00%,16.32,UNKNOWN,UNKNOWN,UNKNOWN,HeikoBoos,10/22/24,2024-10-22,671,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,2,
110,1000+ ChatGPT Prompts for your Online Marketing,Downloads,34.75,$34.75,exact,percent,50.00,UNKNOWN,50.00%,17.37,UNKNOWN,UNKNOWN,UNKNOWN,HeikoBoos,10/8/24,2024-10-08,685,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,2,
111,Your Guide to Affiliate Marketing,Downloads,11.66,$11.66,exact,percent,50.00,UNKNOWN,50.00%,5.84,UNKNOWN,UNKNOWN,UNKNOWN,HeikoBoos,10/20/24,2024-10-20,673,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,2,
112,Secret to getting 1 Million Followers,E-books,11.66,$11.66,exact,percent,50.00,UNKNOWN,50.00%,5.84,UNKNOWN,UNKNOWN,UNKNOWN,HeikoBoos,10/11/24,2024-10-11,682,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,2,
113,50 Tips for better Email Marketing,E-books,14.04,$14.04,exact,percent,50.00,UNKNOWN,50.00%,7.02,UNKNOWN,UNKNOWN,UNKNOWN,HeikoBoos,3/10/24,2024-03-10,897,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,2,
114,ChatGPT Articles ready to resell! PLR,Downloads,8.19,$8.19,exact,percent,50.00,UNKNOWN,50.00%,4.09,UNKNOWN,UNKNOWN,UNKNOWN,HeikoBoos,10/22/24,2024-10-22,671,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,2,
115,AI Art VideoCourse PLR,Downloads,43.29,$43.29,exact,percent,50.00,UNKNOWN,50.00%,21.64,UNKNOWN,UNKNOWN,UNKNOWN,HeikoBoos,10/22/24,2024-10-22,671,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,2,
116,No. 1 Social Media Profit Package on Digistore24,Downloads,21.05,$21.05,exact,percent,50.00,UNKNOWN,50.00%,10.53,UNKNOWN,UNKNOWN,UNKNOWN,HeikoBoos,10/28/24,2024-10-28,665,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,2,
117,Insomniac:The Ultimate Sleep Therapy +2 Bonuses,E-books,31.59,$31.59,exact,percent,60.00,UNKNOWN,60.00%,18.95,UNKNOWN,UNKNOWN,UNKNOWN,APVEnt,1/9/23,2023-01-09,1323,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,mental-wellbeing,2,
118,AI Image Library PLR,Downloads,31.59,$31.59,exact,percent,50.00,UNKNOWN,50.00%,15.79,UNKNOWN,UNKNOWN,UNKNOWN,HeikoBoos,10/15/24,2024-10-15,678,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,2,
119,Join Our Affiliate Program on Digistore24 and Earn Big!,Downloads,24.57,$24.57,exact,percent,50.00,UNKNOWN,50.00%,12.28,UNKNOWN,UNKNOWN,UNKNOWN,HeikoBoos,11/8/24,2024-11-08,654,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,2,
120,Promote Yara Hair Growth Vitamins Now!,Supplements - health,43.29,$43.29,exact,percent,33.00,UNKNOWN,33.00%,14.28,UNKNOWN,UNKNOWN,UNKNOWN,yarahaircare,2/28/25,2025-02-28,542,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,2,
121,Steel Bite Pro,Supplements - health,207.07,$207.07,exact,percent,65.00,UNKNOWN,65.00%,134.60,UNKNOWN,UNKNOWN,UNKNOWN,steelbitepro,9/18/20,2020-09-18,2166,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,2,
122,Advanced Vision Formula,Supplements - health,81.83,$81.83,exact,percent,60.00,UNKNOWN,60.00%,49.10,UNKNOWN,UNKNOWN,UNKNOWN,soundview,8/21/25,2025-08-21,368,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,2,
123,TeslaCare,Deliverable,583.78,$583.78,exact,percent,60.00,UNKNOWN,60.00%,350.27,UNKNOWN,UNKNOWN,UNKNOWN,Tesla14,10/30/24,2024-10-30,663,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,2,
124,Glucotrust: New Killer Blood Sugar Supplement,Supplements - health,80.72,$80.72,exact,percent,75.00,UNKNOWN,75.00%,60.54,UNKNOWN,UNKNOWN,UNKNOWN,edelixir,12/6/21,2021-12-06,1722,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,2,
125,Promote the Ultimate Digital Marketing Guide eBook now!,E-books,37.00,$37,exact,percent,80.00,UNKNOWN,80.00%,21.59,UNKNOWN,16.00,11.29,Fitlifesolutions,7/19/24,2024-07-19,766,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,2,
126,SonoVive,Supplements - health,202.01,$202.01,exact,percent,65.00,UNKNOWN,65.00%,75.00,UNKNOWN,10.00,10.70,SonoVive,5/23/24,2024-05-23,823,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,2,
127,Silence Tinnitus and Hearing Issues with Zeneara!,Supplements - health,205.56,$205.56,exact,percent,60.00,UNKNOWN,60.00%,70.02,UNKNOWN,9.00,13.71,Nutraville,2/13/24,2024-02-13,923,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,2,
128,Get Paid To Do Simple Writing Jobs Online,Member area and video courses,48.95,$48.95,exact,percent,75.00,UNKNOWN,75.00%,82.97,UNKNOWN,9.00,19.99,socialpaid,8/5/21,2021-08-05,1845,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,2,
129,Online Kirtan and Harmonium Course,Member area and video courses,117.75,$117.75,exact,percent,20.00,UNKNOWN,20.00%,61.95,UNKNOWN,8.00,3.81,PeaceYogaBerlin,1/2/24,2024-01-02,965,UNKNOWN,Request promotion,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,2,
130,NeuroQuiet,Supplements - health,79.00,$79.00,exact,percent,64.00,UNKNOWN,64.00%,53.93,UNKNOWN,8.00,16.34,skyhighperformers,10/23/24,2024-10-23,670,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,2,
131,AI Marketers Club by John Crestani,Member area and video courses,26.12,$26.12,exact,percent,90.00,UNKNOWN,90.00%,18.12,UNKNOWN,8.00,27.80,JohnCrestani,12/18/19,2019-12-18,2441,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,2,
132,Reflux Online Summit | Take Control of Your Acid Reflux,Member area and video courses,89.32,$89.32,exact,percent,60.00,UNKNOWN,60.00%,49.43,UNKNOWN,7.00,5.19,Refluxsummit,2/1/25,2025-02-01,569,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,2,
133,Scorpio Scalper,Software,115.50,$115.50,exact,percent,65.00,UNKNOWN,65.00%,61.57,UNKNOWN,7.00,5.92,altrasoftware,2/22/26,2026-02-22,183,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,2,
134,Top converting offer: Bulletproof Profits,Member area and video courses,9.00,Around $9.00,approximate,percent,60.00,UNKNOWN,60.00%,23.68,UNKNOWN,7.00,20.03,bp2000metric,7/20/23,2023-07-20,1131,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,2,PRICE_APPROX
135,Start Promoting the JointVive Today!,Supplements - health,212.13,$212.13,exact,percent,65.00,UNKNOWN,65.00%,89.20,UNKNOWN,6.00,10.78,zenmavibe,5/28/25,2025-05-28,453,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,2,
136,Clearing Academy,Member area and video courses,54.82,$54.82,exact,percent,85.00,UNKNOWN,85.00%,29.72,UNKNOWN,5.00,6.94,Statbrook,11/13/24,2024-11-13,649,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,2,
137,Claritox,Supplements - health,182.19,$182.19,exact,percent,55.00,UNKNOWN,55.00%,128.67,UNKNOWN,5.00,11.70,ClaritoxPro,4/30/24,2024-04-30,846,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,2,
138,7-Figure ELITE Partnership,Member area and video courses,1077.70,"$1,077.70",exact,percent,50.00,UNKNOWN,50.00%,439.11,UNKNOWN,5.00,12.05,Perpincome,3/29/23,2023-03-29,1244,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,2,
139,Keto Desserts - High Converting Keto Desserts Offer,Book (printed),18.24,$18.24,exact,percent,75.00,UNKNOWN,75.00%,5.29,UNKNOWN,4.00,1.76,raposo1,10/25/19,2019-10-25,2495,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,weight-loss,2,
140,Lettering Generator Plus,Software,17.15,$17.15,exact,percent,50.00,UNKNOWN,50.00%,1.05,UNKNOWN,4.00,4.89,Timothy90,11/26/20,2020-11-26,2097,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,survival-preparedness,2,
141,Synadentix,Supplements - health,272.04,$272.04,exact,percent,65.00,UNKNOWN,65.00%,134.37,UNKNOWN,4.00,16.81,Synadentix,10/1/25,2025-10-01,327,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,2,
142,Get Paid To Review Apps On Your Phone,Member area and video courses,31.03,$31.03,exact,percent,75.00,UNKNOWN,75.00%,21.61,UNKNOWN,4.00,22.93,socialpaid,8/5/21,2021-08-05,1845,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,2,
143,50 Ways to use ChatGPT in Business,E-books,24.24,$24.24,exact,percent,50.00,UNKNOWN,50.00%,5.42,UNKNOWN,3.00,4.97,HeikoBoos,10/11/24,2024-10-11,682,UNKNOWN,Promote now,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,ai-software,2,
144,FlushFactor Plus,Supplements - health,265.71,$265.71,exact,percent,65.00,UNKNOWN,65.00%,101.70,UNKNOWN,2.00,13.68,FlushFactorPlus,8/27/24,2024-08-27,727,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,2,
145,Neotonics,Supplements - health,214.50,$214.50,exact,percent,55.00,UNKNOWN,55.00%,120.55,UNKNOWN,2.00,18.14,Neotonics,2/8/24,2024-02-08,928,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,2,
146,Unlock the Forbidden Keto Secrets to AccelerateYour Fat Loss,Downloads,9.36,$9.36,exact,percent,45.00,UNKNOWN,45.00%,3.18,UNKNOWN,1.00,UNKNOWN,fkcproject,8/21/25,2025-08-21,368,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,weight-loss,2,PCT_INFERRED
147,How To Accomplish More In A Fraction Of The Time,E-books,42.23,$42.23,exact,percent,70.00,UNKNOWN,70.00%,18.75,UNKNOWN,1.00,9.81,APVEnt,12/12/22,2022-12-12,1351,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,2,
148,Warrior Mindset+3 Bonuses - Brand NEW!,E-books,42.23,$42.23,exact,percent,70.00,UNKNOWN,70.00%,18.75,UNKNOWN,1.00,9.81,APVEnt,12/9/22,2022-12-09,1354,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,2,
149,Success Rituals + 3 Bonuses,E-books,42.23,$42.23,exact,percent,70.00,UNKNOWN,70.00%,21.89,UNKNOWN,1.00,9.81,APVEnt,1/9/23,2023-01-09,1323,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,2,
150,Make It Happen + 3 Bonuses,E-books,42.23,$42.23,exact,percent,70.00,UNKNOWN,70.00%,22.93,UNKNOWN,1.00,9.81,APVEnt,1/9/23,2023-01-09,1323,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,2,
151,Promote Easy Battery Fix Now!,E-books,57.33,$57.33,exact,percent,85.00,UNKNOWN,85.00%,48.73,UNKNOWN,UNKNOWN,UNKNOWN,EasyBatteryFix,10/9/25,2025-10-09,319,UNKNOWN,Request promotion,YES,NO,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,home-diy,2,
152,Three Keys to Internet Millions,Member area and video courses,1166.39,"$1,166.39",exact,percent,30.00,UNKNOWN,30.00%,349.92,UNKNOWN,UNKNOWN,UNKNOWN,TrudeauConsulting,4/29/25,2025-04-29,482,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,2,
153,Fatal Blackout – NEW for 2026!,Book (printed),78.38,$78.38,exact,percent,70.00,UNKNOWN,70.00%,54.87,UNKNOWN,UNKNOWN,UNKNOWN,FatalBlackout,2/26/26,2026-02-26,179,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,survival-preparedness,2,
154,Clear Flux Blood Support Supplement,Supplements - health,80.72,$80.72,exact,percent,50.00,UNKNOWN,50.00%,40.36,UNKNOWN,UNKNOWN,UNKNOWN,SuperBoostNutra,9/26/25,2025-09-26,332,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,2,
155,21st Century Survival Kit - MAGA 1.0,Member area and video courses,797.00,Around $797,approximate,percent,40.00,UNKNOWN,40.00%,467.96,UNKNOWN,UNKNOWN,UNKNOWN,Survival777,3/16/25,2025-03-16,526,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,survival-preparedness,2,PRICE_APPROX
156,Promote Liposomal Hair Renewal Now!,Supplements - health,63.12,$63.12,exact,percent,50.00,UNKNOWN,50.00%,31.56,UNKNOWN,UNKNOWN,UNKNOWN,puralityhealth,5/9/25,2025-05-09,472,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,2,
157,Top-Rated Spanish Course for Older Learners: Easy to Promote,Member area and video courses,98.00,$98.00,exact,percent,45.00,UNKNOWN,45.00%,56.33,UNKNOWN,UNKNOWN,UNKNOWN,SpanishSlowandEasy,11/11/25,2025-11-11,286,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,education-courses,2,
158,myKidPrenuers : The StartUp Generation,E-books,29.25,$29.25,exact,percent,50.00,UNKNOWN,50.00%,14.62,UNKNOWN,UNKNOWN,UNKNOWN,workshaft,1/3/21,2021-01-03,2059,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,2,
159,Menovelle,Supplements - health,184.84,$184.84,exact,percent,65.00,UNKNOWN,65.00%,120.15,UNKNOWN,UNKNOWN,UNKNOWN,Menovelle,5/12/25,2025-05-12,469,UNKNOWN,Request promotion,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,health-supplement,2,
160,30-Day Creative Challenge,E-books,17.99,$17.99,exact,percent,80.00,UNKNOWN,80.00%,16.83,UNKNOWN,UNKNOWN,UNKNOWN,GhulamBooks,9/24/25,2025-09-24,334,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,other,2,
161,Freelancing Hacks,E-books,17.99,$17.99,exact,percent,80.00,UNKNOWN,80.00%,16.83,UNKNOWN,UNKNOWN,UNKNOWN,GhulamBooks,9/2/25,2025-09-02,356,UNKNOWN,Promote now,YES,YES,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,UNKNOWN,make-money-online,2,
